timestamp,Actual Load,RF_prediction,XGB_prediction
2021-01-08 01:00:00+00:00,7444.0,7489.089910768819,7444.3193
2021-01-08 02:00:00+00:00,7368.0,7440.352683867702,7368.1895
2021-01-08 03:00:00+00:00,7524.0,7532.434158542779,7523.8745
2021-01-08 04:00:00+00:00,7955.0,8099.7606066429225,7955.969
2021-01-08 05:00:00+00:00,8970.0,9055.136,8970.093
2021-01-08 06:00:00+00:00,9563.0,9555.551666666668,9562.7295
2021-01-08 07:00:00+00:00,9741.0,9723.784667460317,9739.319
2021-01-08 08:00:00+00:00,9862.0,9856.84976542022,9861.755
2021-01-08 09:00:00+00:00,9885.0,9879.352592193522,9886.3125
2021-01-08 10:00:00+00:00,9890.0,9884.094839462026,9889.01
2021-01-08 11:00:00+00:00,9871.0,9854.87431806591,9871.156
2021-01-08 12:00:00+00:00,9803.0,9814.631502283435,9803.37
2021-01-08 13:00:00+00:00,9737.0,9705.261566897283,9736.802
2021-01-08 14:00:00+00:00,9693.0,9658.549691483267,9692.666
2021-01-08 15:00:00+00:00,9691.0,9672.347830183762,9691.037
2021-01-08 16:00:00+00:00,9672.0,9658.85969350769,9671.815
2021-01-08 17:00:00+00:00,9373.0,9382.858609164557,9373.121
2021-01-08 18:00:00+00:00,9292.0,9282.94884911015,9291.768
2021-01-08 19:00:00+00:00,8850.0,8896.339510657259,8849.899
2021-01-08 20:00:00+00:00,8411.0,8447.2650201358,8411.299
2021-01-08 21:00:00+00:00,7954.0,8040.272018681023,7953.8447
2021-01-08 22:00:00+00:00,7520.0,7544.141437504982,7520.3604
2021-01-08 23:00:00+00:00,7050.0,7106.39382741591,7050.027
2021-01-09 00:00:00+00:00,6883.0,6883.6395806073,6882.583
2021-01-09 01:00:00+00:00,6902.0,6928.3048177199225,6902.1113
2021-01-09 02:00:00+00:00,6972.0,6962.2197116996085,6972.378
2021-01-09 03:00:00+00:00,7030.0,7036.1332639517195,7029.993
2021-01-09 04:00:00+00:00,7087.0,7088.426803214442,7087.324
2021-01-09 05:00:00+00:00,7332.0,7368.723078584377,7330.8975
2021-01-09 06:00:00+00:00,7622.0,7725.33646560769,7623.8477
2021-01-09 07:00:00+00:00,7844.0,7895.110878955453,7843.959
2021-01-09 08:00:00+00:00,8282.0,8350.208927518395,8282.009
2021-01-09 09:00:00+00:00,8633.0,8664.509991874866,8633.16
2021-01-09 10:00:00+00:00,8742.0,8808.184177878617,8742.977
2021-01-09 11:00:00+00:00,8596.0,8603.58742390842,8595.554
2021-01-09 12:00:00+00:00,8544.0,8561.35777491645,8543.916
2021-01-09 13:00:00+00:00,8478.0,8530.33815299375,8478.629
2021-01-09 14:00:00+00:00,8409.0,8477.429256197225,8409.059
2021-01-09 15:00:00+00:00,8439.0,8488.78641779253,8438.88
2021-01-09 16:00:00+00:00,8467.0,8522.759758696135,8466.977
2021-01-09 17:00:00+00:00,8409.0,8472.52187556317,8408.906
2021-01-09 18:00:00+00:00,8190.0,8233.47860902623,8190.213
2021-01-09 19:00:00+00:00,8047.0,8136.9389762511855,8046.931
2021-01-09 20:00:00+00:00,7663.0,7748.834186471861,7663.5825
2021-01-09 21:00:00+00:00,7385.0,7568.519086777279,7384.734
2021-01-09 22:00:00+00:00,7082.0,7318.163085285304,7082.3213
2021-01-09 23:00:00+00:00,6663.0,6804.164168102529,6663.172
2021-01-10 00:00:00+00:00,6615.0,6744.156778711485,6615.1396
2021-01-10 01:00:00+00:00,6726.0,6778.5098215686285,6726.07
2021-01-10 02:00:00+00:00,6690.0,6721.905333333334,6689.886
2021-01-10 03:00:00+00:00,6705.0,6778.382866666667,6705.2437
2021-01-10 04:00:00+00:00,6763.0,6875.966208870215,6763.907
2021-01-10 05:00:00+00:00,6962.0,7069.9027384004885,6962.11
2021-01-10 06:00:00+00:00,7247.0,7466.928527777778,7247.067
2021-01-10 07:00:00+00:00,7462.0,7616.237363636364,7462.2666
2021-01-10 08:00:00+00:00,7978.0,8054.204191098119,7978.1084
2021-01-10 09:00:00+00:00,8386.0,8365.218841081141,8384.1
2021-01-10 10:00:00+00:00,8528.0,8532.304,8528.305
2021-01-10 11:00:00+00:00,8306.0,8326.372785255664,8305.79
2021-01-10 12:00:00+00:00,8281.0,8284.866914618131,8280.969
2021-01-10 13:00:00+00:00,8231.0,8260.751693971079,8231.448
2021-01-10 14:00:00+00:00,8217.0,8236.31052126572,8216.661
2021-01-10 15:00:00+00:00,8277.0,8276.348119317667,8276.782
